kl_act_diff,kl_act_diff_percent,kl_base_base,kl_base_base_intervened,kl_base_ft,kl_base_ft_intervened,kl_ft_ft,kl_ft_ft_intervened,kl_act_diff_norm,kl_act_diff_percent_norm,kl_base_base_intervened_norm,kl_base_base_norm,kl_base_ft_intervened_norm,kl_base_ft_norm,kl_ft_ft_intervened_norm,kl_ft_ft_norm
1477.84326171875,19.812775732682873,0.0004694772942457348,344.1939392089844,7459.0419921875,5981.19873046875,-1.3763789752374578e-07,603.54541015625,0.0,2.4855404088690386e-09,3.2996775122034987e-150,0.9995306328929751,0.0,0.0,7.648192161740291e-263,1.000000137637907
1319.96923828125,15.67489081837598,-1.0177947018519262e-07,702.8699951171875,8420.9150390625,7100.94580078125,-5.6278178561797176e-08,1340.428955078125,0.0,1.5576913676117762e-07,5.5903580611603184e-306,1.0000001017794753,0.0,0.0,0.0,1.0000000562781801
163.0699462890625,11.216914414611095,-1.8764600984155777e-09,80.6229476928711,1453.7861328125,1290.7161865234375,-9.551391677575793e-09,105.72713470458984,1.5122450179154878e-71,1.3444850137922174e-05,9.68052034908551e-36,1.00000000187646,0.0,0.0,1.2114034616671192e-46,1.0000000095513917
217.0528564453125,10.109346689830097,-1.818638750705759e-08,93.55134582519531,2147.05126953125,1929.9984130859375,-2.7405654634549137e-08,97.78256225585938,5.43428191300399e-95,4.069738615434215e-05,2.350535060504025e-41,1.0000000181863877,0.0,0.0,3.4164320384481548e-43,1.000000027405655
486.06884765625,11.031974439155409,-6.665676011152755e-08,387.218994140625,4406.00048828125,3919.931640625,-9.863241245966492e-08,366.92449951171875,7.998004383409542e-212,1.6176120617291097e-05,6.806558110049786e-169,1.0000000666567623,0.0,0.0,4.433172055009336e-160,1.0000000986324173
970.99169921875,18.611965621898538,8.147515018208651e-08,240.73341369628906,5217.029296875,4246.03759765625,-1.4694904848511214e-07,425.51318359375,0.0,8.25897274715611e-09,2.823623722706504e-105,0.9999999185248531,0.0,0.0,1.5921074998095055e-185,1.0000001469490594
228.9285888671875,11.818833053278944,-5.5764981965467086e-08,140.98626708984375,1936.9813232421875,1708.052734375,7.685140523960854e-09,152.51010131835938,3.7807425502979e-100,7.364546733334821e-06,5.894434942980833e-62,1.0000000557649835,0.0,0.0,5.8304833962956014e-67,0.9999999923148595
82.70294189453125,9.168120930519567,-3.216392130411805e-08,35.526309967041016,902.07080078125,819.3678588867188,6.588805234741812e-08,90.0444564819336,1.2093964738753791e-36,0.0001043123358146172,3.724942892582674e-16,1.0000000321639217,0.0,0.0,7.837714216452267e-40,0.9999999341119498
1134.77978515625,16.165261162046583,-2.031815959924188e-08,349.73944091796875,7019.86669921875,5885.0869140625,-2.386426558587118e-07,553.2860717773438,0.0,9.539294986142736e-08,1.2885186395963217e-152,1.0000000203181598,0.0,0.0,5.1393963668841305e-241,1.0000002386426843
80.7947998046875,7.221402473299607,-1.5944005227197522e-08,83.11956787109375,1118.82421875,1038.0294189453125,-8.386411565197704e-09,55.128746032714844,8.15200201499303e-36,0.0007307768048936304,7.973157358001002e-37,1.0000000159440054,0.0,0.0,1.1425883819126273e-24,1.0000000083864116
127.81048583984375,11.858047520596807,-2.6125489327455398e-08,98.49191284179688,1077.8375244140625,950.0270385742188,-3.7509209960262524e-08,138.24179077148438,3.1089323387801763e-56,7.081339164639701e-06,1.6807601426510733e-43,1.0000000261254898,0.0,0.0,9.169657184894762e-61,1.0000000375092106
582.34130859375,15.387055796631566,-9.229892583562105e-08,216.9385223388672,3784.6181640625,3202.27685546875,-1.5414177312322863e-07,269.1697998046875,1.237038150080455e-253,2.077239511500583e-07,6.092518210813904e-95,1.00000009229893,0.0,0.0,1.2619473902056109e-117,1.0000001541417851
223.24072265625,8.367943756506612,4.875985837315966e-08,106.19917297363281,2667.80859375,2444.56787109375,1.216983935847793e-08,126.67056274414062,1.1163130821458079e-97,0.00023219250753630009,7.555882485831453e-47,0.9999999512401428,0.0,0.0,9.720163735299914e-56,0.9999999878301608
386.931884765625,18.028559526656082,1.1146332212774723e-07,100.39599609375,2146.21630859375,1759.284423828125,-2.4564373646285276e-08,148.27243041992188,9.070214836756323e-169,1.4801171163236028e-08,2.5036458211052185e-44,0.9999998885366841,0.0,0.0,4.037398805942777e-65,1.0000000245643739
563.8583984375,14.181989023033257,3.1388758259254246e-08,282.7406311035156,3975.876708984375,3412.018310546875,1.4347349974741519e-08,362.9544677734375,1.3164639890660123e-245,6.93171063712866e-07,1.611773837222848e-123,0.9999999686112422,0.0,0.0,2.34896996574868e-158,0.9999999856526501
1670.13623046875,21.628191448159864,-8.695598552321826e-08,360.8865966796875,7722.03369140625,6051.8974609375,7.201403917633797e-08,461.0044250488281,0.0,4.0457197960229183e-10,1.8575583687084138e-157,1.0000000869559893,0.0,0.0,6.1421733355602096e-201,0.9999999279859634
41.3125,3.732398233939688,-1.7233009685924117e-08,59.39791488647461,1106.862060546875,1065.549560546875,-2.695998091439833e-08,149.5980987548828,1.1434290359198223e-18,0.02393536434608164,1.5988706421652545e-26,1.00000001723301,0.0,0.0,1.072435563894353e-65,1.0000000269599814
298.666748046875,10.719326883132393,-7.665894230513004e-08,166.49656677246094,2786.245361328125,2487.57861328125,1.4675146076115198e-07,257.0816345214844,1.9528972562640178e-130,2.211339812507664e-05,4.914278838125427e-73,1.0000000766589452,0.0,0.0,2.2431831222056257e-112,0.99999985324855
481.88525390625,18.379990507374945,5.4704120344695184e-08,201.2206268310547,2621.792724609375,2139.907470703125,7.648642963431485e-08,337.2062683105469,5.2467856003909145e-210,1.0415294278508978e-08,4.0831197973199625e-88,0.9999999452958811,0.0,0.0,3.5741963711068637e-147,0.9999999235135733
976.21826171875,16.67541600650437,-1.9791221461673558e-07,319.9593811035156,5854.236328125,4878.01806640625,6.452549428104248e-08,574.8856201171875,0.0,5.727417536635613e-08,1.1051121495849497e-139,1.0000001979122342,0.0,0.0,2.1396732518484264e-250,0.9999999354745078
237.765625,12.839570887526003,-3.502545808942159e-08,106.62089538574219,1851.819091796875,1614.053466796875,1.1110736863884085e-07,170.07273864746094,5.491627564273637e-104,2.6536596052689016e-06,4.956024885184508e-47,1.0000000350254588,0.0,0.0,1.3751436991057358e-74,0.9999998888926375
1515.41943359375,24.321987488777765,5.675267544802409e-08,318.6510009765625,6230.65625,4715.23681640625,2.8977005683827883e-08,503.34356689453125,0.0,2.7358674013219057e-11,4.0891083935782675e-139,0.9999999432473261,0.0,0.0,2.515743713987478e-219,0.9999999710229948
793.89892578125,17.595003419646954,-1.716522923800312e-08,212.17819213867188,4512.0703125,3718.17138671875,-8.40083131947722e-08,267.91522216796875,0.0,2.2834268621790916e-08,7.1151158205673245e-93,1.0000000171652295,0.0,0.0,4.424838197853814e-117,1.0000000840083167
413.370849609375,13.579696978859548,-6.355907089528046e-08,133.25286865234375,3044.035888671875,2630.6650390625,-1.4462402475601266e-07,205.97622680664062,2.9875902605965703e-180,1.265938290818558e-06,1.3459051239228798e-58,1.000000063559073,0.0,0.0,3.5128636614990024e-90,1.0000001446240352
274.1219482421875,16.37420542767926,-7.598136164688185e-08,154.19686889648438,1674.1083984375,1399.9864501953125,-8.639670312504677e-08,137.4130401611328,8.919705381779664e-120,7.740569906897656e-08,1.079321209821436e-67,1.0000000759813645,0.0,0.0,2.1002689721629308e-60,1.000000086396707
2303.74609375,16.42547557257819,-1.838401999521011e-07,1346.331787109375,14025.4453125,11721.69921875,-4.176048662429821e-07,2701.18603515625,0.0,7.3537116442464e-08,0.0,1.0000001838402168,0.0,0.0,0.0,1.0000004176049535
1158.6279296875,17.87799412532942,-9.932131916912113e-08,411.88250732421875,6480.7490234375,5322.12109375,-1.3947953902970767e-11,540.4789428710938,0.0,1.7206233167275154e-08,1.3234266523792626e-179,1.000000099321324,0.0,0.0,1.874897483586313e-235,1.000000000013948
489.376953125,15.809571642829786,2.138403765172825e-08,132.7342987060547,3095.447265625,2606.0703125,-5.7184500690254936e-08,212.03094482421875,2.9261035241028308e-213,1.3614141941622054e-07,2.260614519485882e-58,0.9999999786159626,0.0,0.0,8.24386118209568e-93,1.0000000571845022
110.8948974609375,7.065991520197263,5.960400173421476e-08,101.95488739013672,1569.4173583984375,1458.5224609375,3.22382369688512e-08,132.1018829345703,6.901729937580843e-49,0.0008536480912832184,5.266899159478889e-45,0.999999940396,0.0,0.0,4.254820004793234e-58,0.9999999677617636
355.2432861328125,15.279372576889793,4.478366122384614e-09,150.07400512695312,2324.986083984375,1969.7427978515625,-5.633906852153814e-08,163.4869842529297,5.245671609733943e-155,2.3134110353823916e-07,6.663274368489472e-66,0.9999999955216339,0.0,0.0,9.965632687738384e-72,1.00000005633907
183.16845703125,6.941836496581072,-5.430676353057606e-08,162.05221557617188,2638.61669921875,2455.4482421875,-6.216291126293072e-08,265.4739990234375,2.8245538086228854e-80,0.000966493005208512,4.184243932815782e-71,1.000000054306765,0.0,0.0,5.082848149712198e-116,1.0000000621629133
180.578369140625,7.151227220509088,1.100945112852969e-07,178.16094970703125,2525.13818359375,2344.559814453125,5.01118080364904e-08,281.6649169921875,3.7653966435093814e-79,0.0007839014708019934,4.2235987394840474e-78,0.9999998899054947,0.0,0.0,4.725859485421543e-123,0.9999999498881932
2603.13232421875,24.50521547953775,-1.0267208239156389e-07,627.4361572265625,10622.7685546875,8019.63623046875,-2.0908336750835588e-07,1294.462890625,0.0,2.2778238681403635e-11,3.2206176592752272e-273,1.0000001026720877,0.0,0.0,0.0,1.0000002090833893
2231.5888671875,24.494473555441576,-5.60709061403486e-08,519.6753540039062,9110.5810546875,6878.9921875,-4.02338748983766e-08,741.8697509765625,0.0,2.30242396889609e-11,2.0317083944463702e-226,1.0000000560709077,0.0,0.0,6.4e-323,1.0000000402338758
4701.5556640625,28.842683255307485,-3.19711901397568e-08,1217.3594970703125,16300.6875,11599.1318359375,-3.585236640901712e-08,2184.793701171875,0.0,2.977020456768321e-13,0.0,1.0000000319711906,0.0,0.0,0.0,1.000000035852367
477.593994140625,16.197045025090112,-2.1078621514902807e-08,136.51766967773438,2948.64892578125,2471.054931640625,3.971537054781038e-08,194.49716186523438,3.8332200808420687e-208,9.240867059526875e-08,5.141968084037575e-60,1.0000000210786217,0.0,0.0,3.3959075309310774e-85,0.9999999602846302
452.791748046875,12.947717925751343,1.7378152250557832e-08,177.34686279296875,3497.07763671875,3044.285888671875,1.6376894507175166e-08,261.1482238769531,2.2648652682558753e-197,2.381647874198093e-06,9.533142968000911e-78,0.9999999826218479,0.0,0.0,3.8438586712496966e-114,0.9999999836231056
1281.2314453125,19.459025328987618,-1.7116153117058275e-07,437.5588073730469,6584.2529296875,5303.021484375,-4.014724197531905e-08,672.61669921875,0.0,3.5404028069938286e-09,9.345971443692187e-191,1.0000001711615458,0.0,0.0,7.696248701351066e-293,1.0000000401472429
2052.3193359375,23.264323653365867,-4.114358489459846e-07,475.4674072265625,8821.7451171875,6769.42578125,-2.1473456968124083e-07,832.7113647460938,0.0,7.878301772726606e-11,3.214613147908217e-207,1.0000004114359335,0.0,0.0,0.0,1.0000002147345928
725.37060546875,16.980551496806743,-1.3221804806562432e-07,200.3267364501953,4271.77294921875,3546.40234375,-4.644015660915102e-08,250.95333862304688,9.45254407e-316,4.221241365137949e-08,9.981683198640013e-88,1.0000001322180567,0.0,0.0,1.0288446908110605e-109,1.0000000464401577
2545.515625,22.59418911761927,-1.1742226035948988e-07,645.4608764648438,11266.240234375,8720.724609375,-1.9130651196519466e-07,872.7821655273438,0.0,1.5398142808787702e-10,4.785232755612296e-281,1.0000001174222672,0.0,0.0,0.0,1.0000001913065302
616.481201171875,17.94135096555904,-3.220461053388135e-08,246.17584228515625,3436.09130859375,2819.610107421875,2.92627682085822e-08,367.02227783203125,1.8433853596865157e-268,1.6149916370973642e-08,1.2223346348569077e-107,1.000000032204611,0.0,0.0,4.020221686540549e-160,0.9999999707372322
205.662353515625,10.65594569774002,-2.8269129259683723e-08,68.8322982788086,1930.0244140625,1724.362060546875,3.667120296313442e-08,124.71244812011719,4.808113742308007e-90,2.3560341656424114e-05,1.277946523282273e-30,1.0000000282691297,0.0,0.0,6.887664062729448e-55,0.9999999633287977
1431.42626953125,23.034051421870306,-1.6131798474816605e-07,320.8802490234375,6214.39208984375,4782.9658203125,2.936658916041779e-09,608.1962280273438,0.0,9.918330403810112e-11,4.40026160891747e-140,1.0000001613179978,0.0,0.0,7.306918332084988e-265,0.9999999970633411
274.221435546875,11.52404754402811,-4.181539736691775e-08,182.16580200195312,2379.558349609375,2105.3369140625,-4.7088956733887244e-08,240.10446166992188,8.075022152192112e-120,9.889395425981778e-06,7.698345514847455e-80,1.0000000418153983,0.0,0.0,5.296112677931919e-105,1.0000000470889578
149.292724609375,10.06158349954472,-3.979231166795216e-08,83.2970962524414,1483.78955078125,1334.496826171875,1.2829222129084883e-08,112.23593139648438,1.4554373435792675e-65,4.268839307830929e-05,6.676221530303779e-37,1.0000000397923126,0.0,0.0,1.805320539490436e-49,0.999999987170778
747.4677734375,14.91006947417162,-7.7968792311367e-08,280.4859619140625,5013.17431640625,4265.70654296875,-8.085454084039156e-08,346.11492919921875,0.0,3.3468719949518096e-07,1.5363652988335388e-122,1.0000000779687954,0.0,0.0,4.832770196406421e-151,1.0000000808545442
291.8680419921875,15.356891953637913,-8.107596727313648e-08,147.23138427734375,1900.567138671875,1608.6990966796875,-1.0771975311740789e-08,188.4818115234375,1.751136171376378e-127,2.140851607536006e-07,1.143463339742653e-64,1.0000000810759706,0.0,0.0,1.3911991903445258e-82,1.0000000107719753
1349.9931640625,17.177389252247956,-8.706083320930702e-08,484.2372131347656,7859.12890625,6509.1357421875,-4.757804816790667e-08,831.3763427734375,0.0,3.4670063272860556e-08,4.9940214498775066e-211,1.000000087060837,0.0,0.0,0.0,1.0000000475780493
1393.6083984375,22.990269546090975,-5.303923700239466e-08,499.5145263671875,6061.7314453125,4668.123046875,1.1475794536863759e-07,605.5889282226562,0.0,1.0362219764298972e-10,1.157704091655768e-217,1.0000000530392383,0.0,0.0,9.9099205164692e-264,0.9999998852420612
87.8466796875,5.848288263952159,-1.4105411949572044e-08,43.99263000488281,1502.0921630859375,1414.2454833984375,1.5889675353264465e-08,65.70645141601562,7.057839178348023e-39,0.0028848330068099465,7.838690991076332e-20,1.000000014105412,0.0,0.0,2.9110571028764143e-29,0.9999999841103248
227.2635498046875,10.703547836285551,8.81216308812327e-08,142.90359497070312,2123.25439453125,1895.9908447265625,1.2355805267816322e-10,203.68954467773438,1.998455039359484e-99,2.2465093884949185e-05,8.664774407531692e-63,0.999999911878373,0.0,0.0,3.457440580534185e-89,0.999999999876442
85.747802734375,5.218054176554494,-9.175857229593021e-08,103.42859649658203,1643.290771484375,1557.54296875,4.7403618808061765e-09,160.83470153808594,5.757082289448159e-38,0.005417861077568438,1.2065109575636848e-45,1.0000000917585765,0.0,0.0,1.413763039145749e-70,0.9999999952596381
